0.0 0.0 0.0
0.00381404 -0.0924604 -0.0
0.0157828 -0.186952 -0.0
0.0375701 -0.285231 -0.0
0.072194 -0.388213 -0.0
0.124195 -0.494706 -0.0
0.19915 -0.599042 -0.0
0.301222 -0.688183 -0.0
0.427813 -0.742143 -0.0
0.565059 -0.743624 0.0
0.692656 -0.69209 0.0
0.796171 -0.604264 0.0
0.872481 -0.500329 0.0
0.925549 -0.393756 0.0
0.960961 -0.290532 0.0
0.983335 -0.192017 0.0
0.995769 -0.0973658 0.0
0.99999 -0.0048482 0.0
0.996581 0.0875606 0.0
0.985072 0.181897 0.0
0.963864 0.279943 0.0
0.930016 0.382681 0.0
0.879065 0.489078 0.0
0.805452 0.593779 0.0
0.70483 0.684179 0.0
0.579283 0.740511 0.0
0.442098 0.744954 0.0
0.313536 0.695895 0.0
0.208584 0.609445 0.0
0.130907 0.505947 0.0
0.0767573 0.399309 0.0
0.040544 0.295847 0.0
0.0175736 0.197093 0.0
0.00467101 0.102277 0.0
4.17531e-05 0.00969671 0.0
0.00304648 -0.0826661 -0.0
0.0140997 -0.176853 -0.0
0.0 0.0 0.0
0.00315456 -0.0776528 -0.00055623
0.0130538 -0.157011 -0.00230174
0.0310738 -0.239551 -0.00547915
0.0597109 -0.326041 -0.0105286
0.102721 -0.415478 -0.0181124
0.164715 -0.503105 -0.0290437
0.249137 -0.57797 -0.0439296
0.35384 -0.623288 -0.0623916
0.467354 -0.624532 -0.0824072
0.572889 -0.581251 -0.101016
0.658505 -0.507491 -0.116112
0.721621 -0.420201 -0.127241
0.765512 -0.330696 -0.13498
0.794801 -0.244003 -0.140145
0.813307 -0.161265 -0.143408
0.82359 -0.0817726 -0.145221
0.827081 -0.00407176 -0.145837
0.824262 0.0735377 -0.14534
0.814743 0.152766 -0.143661
0.797202 0.23511 -0.140568
0.769207 0.321395 -0.135632
0.727065 0.410752 -0.128201
0.666181 0.498684 -0.117466
0.582958 0.574607 -0.102791
0.479119 0.621918 -0.0844817
0.365655 0.625649 -0.0644748
0.259322 0.584447 -0.0457255
0.172518 0.511842 -0.0304196
0.108271 0.424919 -0.0190912
0.0634852 0.335359 -0.0111942
0.0335335 0.248467 -0.00591286
0.0145349 0.165528 -0.0025629
0.00386335 0.0858976 -0.000681214
3.45406e-05 0.00814377 -6.08841e-06
0.00251972 -0.069427 -0.000444292
0.0116617 -0.14853 -0.00205628
0.0 0.0 0.0
0.00252798 -0.0652166 -0.000920119
0.010461 -0.131866 -0.00380749
0.0249018 -0.201187 -0.00906351
0.0478509 -0.273825 -0.0174163
0.0823177 -0.348939 -0.0299612
0.131998 -0.422532 -0.0480435
0.199652 -0.485408 -0.0726675
0.283559 -0.523468 -0.103207
0.374526 -0.524513 -0.136316
0.459099 -0.488163 -0.167098
0.52771 -0.426216 -0.192071
0.578289 -0.352906 -0.21048
0.613462 -0.277734 -0.223282
0.636934 -0.204926 -0.231825
0.651764 -0.135439 -0.237223
0.660005 -0.0686767 -0.240222
0.662802 -0.00341966 -0.24124
0.660543 0.0617606 -0.240418
0.652915 0.128301 -0.237642
0.638858 0.197457 -0.232525
0.616423 0.269923 -0.22436
0.582652 0.34497 -0.212068
0.533861 0.41882 -0.194309
0.467168 0.482583 -0.170035
0.383954 0.522317 -0.139748
0.293026 0.525451 -0.106653
0.207814 0.490847 -0.0756382
0.138252 0.42987 -0.0503194
0.0867661 0.356868 -0.0315803
0.0508755 0.281651 -0.0185172
0.0268729 0.208675 -0.00978094
0.0116479 0.139019 -0.00423949
0.00309599 0.072141 -0.00112685
2.76846e-05 0.00683954 -1.0069e-05
0.00201923 -0.0583082 -0.000734946
0.00934542 -0.124743 -0.00340145
0.0 0.0 0.0
0.00195669 -0.0547721 -0.00112969
0.00809691 -0.110747 -0.00467476
0.0192742 -0.168967 -0.011128
0.037037 -0.229972 -0.0213833
0.0637146 -0.293056 -0.0367857
0.102168 -0.354863 -0.0589867
0.154533 -0.407669 -0.0892195
0.219477 -0.439634 -0.126715
0.289887 -0.440512 -0.167366
0.355347 -0.409983 -0.20516
0.408452 -0.357957 -0.23582
0.447601 -0.296388 -0.258422
0.474825 -0.233255 -0.274141
0.492992 -0.172107 -0.284629
0.504471 -0.113748 -0.291256
0.51085 -0.0576781 -0.294939
0.513015 -0.002872 -0.296189
0.511266 0.0518696 -0.29518
0.505362 0.107753 -0.291771
0.494482 0.165834 -0.285489
0.477117 0.226695 -0.275464
0.450978 0.289723 -0.260372
0.413213 0.351745 -0.238569
0.361592 0.405297 -0.208765
0.297184 0.438668 -0.171579
0.226805 0.441299 -0.130946
0.16085 0.412238 -0.0928668
0.107008 0.361026 -0.0617811
0.0671577 0.299716 -0.0387735
0.0393781 0.236545 -0.0227349
0.0207999 0.175255 -0.0120088
0.0090156 0.116755 -0.00520516
0.00239633 0.0605876 -0.00138352
2.14148e-05 0.00574418 -1.23669e-05
0.00156291 -0.0489701 -0.000902345
0.00723343 -0.104765 -0.00417622
0.0 0.0 0.0
0.0014536 -0.0460003 -0.00121972
0.00601512 -0.0930111 -0.00504728
0.0143186 -0.141906 -0.0120147
0.0275144 -0.193142 -0.0230873
0.047333 -0.246123 -0.0397171
0.0758996 -0.298032 -0.0636873
0.114801 -0.342381 -0.0963294
0.163047 -0.369226 -0.136813
0.215354 -0.369963 -0.180703
0.263984 -0.344324 -0.221509
0.303435 -0.30063 -0.254612
0.332518 -0.248921 -0.279016
0.352743 -0.195899 -0.295987
0.366239 -0.144544 -0.307311
0.374767 -0.0955311 -0.314467
0.379505 -0.0484409 -0.318443
0.381114 -0.00241205 -0.319792
0.379815 0.0435626 -0.318702
0.375428 0.0904964 -0.315022
0.367346 0.139276 -0.30824
0.354445 0.190389 -0.297415
0.335027 0.243323 -0.281121
0.306972 0.295413 -0.25758
0.268623 0.340389 -0.225402
0.220775 0.368415 -0.185252
0.168491 0.370625 -0.141381
0.119494 0.346217 -0.100267
0.0794952 0.303207 -0.0667044
0.0498908 0.251716 -0.0418634
0.0292536 0.198662 -0.0245467
0.015452 0.147188 -0.0129658
0.0066976 0.0980565 -0.00561995
0.00178021 0.0508844 -0.00149377
1.59243e-05 0.00482425 -1.33592e-05
0.00116108 -0.0411275 -0.000974257
0.00537364 -0.087987 -0.00450903
0.0 0.0 0.0
0.00102438 -0.0386333 -0.00122081
0.00423896 -0.0781153 -0.00505179
0.0100906 -0.11918 -0.0120255
0.0193899 -0.16221 -0.023108
0.0333564 -0.206706 -0.0397526
0.0534878 -0.250302 -0.0637442
0.0809022 -0.287548 -0.0964154
0.114902 -0.310094 -0.136935
0.151764 -0.310713 -0.180865
0.186034 -0.28918 -0.221706
0.213836 -0.252484 -0.25484
0.234331 -0.209056 -0.279265
0.248584 -0.164526 -0.296251
0.258095 -0.121395 -0.307586
0.264104 -0.0802317 -0.314747
0.267444 -0.040683 -0.318727
0.268577 -0.00202576 -0.320078
0.267662 0.036586 -0.318987
0.264571 0.0760034 -0.315303
0.258875 0.116971 -0.308515
0.249784 0.159898 -0.297681
0.236099 0.204355 -0.281372
0.216329 0.248102 -0.25781
0.189303 0.285875 -0.225603
0.155584 0.309413 -0.185418
0.118739 0.311269 -0.141507
0.0842094 0.29077 -0.100357
0.0560216 0.254648 -0.0667639
0.0351589 0.211403 -0.0419008
0.0206155 0.166846 -0.0245686
0.0108893 0.123616 -0.0129774
0.00471991 0.0823527 -0.00562497
0.00125454 0.0427352 -0.00149511
1.12197e-05 0.00405164 -1.3374e-05
0.000818229 -0.0345409 -0.000975131
0.00378691 -0.0738958 -0.00451305
0.0 0.0 0.0
0.000669211 -0.0324462 -0.00115912
0.00276925 -0.0656051 -0.00479649
0.00659204 -0.100093 -0.0114177
0.0126672 -0.136232 -0.0219402
0.0217913 -0.173602 -0.0377436
0.0349428 -0.210216 -0.0605228
0.0528523 -0.241497 -0.0915429
0.0750641 -0.260433 -0.130015
0.0991451 -0.260952 -0.171724
0.121533 -0.242868 -0.210502
0.139696 -0.212048 -0.241961
0.153086 -0.175576 -0.265152
0.162397 -0.138177 -0.281279
0.16861 -0.101954 -0.292041
0.172536 -0.0673825 -0.298841
0.174718 -0.0341676 -0.30262
0.175458 -0.00170133 -0.303902
0.17486 0.0307267 -0.302866
0.172841 0.0638314 -0.299369
0.169119 0.0982376 -0.292923
0.16318 0.13429 -0.282637
0.154241 0.171627 -0.267153
0.141325 0.208369 -0.244781
0.123669 0.240092 -0.214202
0.101641 0.25986 -0.176047
0.0775704 0.261419 -0.134356
0.0550129 0.244203 -0.0952852
0.0365982 0.213866 -0.0633899
0.0229689 0.177547 -0.0397832
0.0134678 0.140125 -0.023327
0.00711384 0.103819 -0.0123215
0.00308346 0.0691638 -0.0053407
0.000819575 0.0358912 -0.00141955
7.32599e-06 0.00340277 -1.26858e-05
0.000534536 -0.0290092 -0.000925846
0.00247393 -0.0620613 -0.00428498
0.0 0.0 0.0
0.00038446 -0.0272499 -0.00105628
0.00159091 -0.0550984 -0.00437099
0.00378707 -0.0840632 -0.0104049
0.00727716 -0.114414 -0.0199938
0.0125189 -0.1458 -0.0343953
0.0200743 -0.176549 -0.0551538
0.0303632 -0.202821 -0.0834221
0.0431236 -0.218724 -0.118481
0.056958 -0.219161 -0.156491
0.0698198 -0.203972 -0.191828
0.0802541 -0.178089 -0.220496
0.0879462 -0.147457 -0.24163
0.0932954 -0.116048 -0.256327
0.0968649 -0.0856256 -0.266134
0.0991203 -0.0565912 -0.272331
0.100374 -0.0286956 -0.275774
0.100799 -0.00142886 -0.276943
0.100455 0.0258058 -0.275999
0.0992953 0.0536087 -0.272812
0.0971576 0.0825048 -0.266938
0.0937456 0.112784 -0.257564
0.0886098 0.144141 -0.243453
0.0811896 0.174998 -0.223067
0.0710469 0.201641 -0.1952
0.0583918 0.218243 -0.16043
0.0445635 0.219553 -0.122437
0.0316044 0.205094 -0.0868324
0.0210253 0.179615 -0.0577665
0.0131954 0.149113 -0.036254
0.00773714 0.117684 -0.0212576
0.00408684 0.0871919 -0.0112285
0.00177141 0.0580872 -0.00486692
0.000470839 0.0301432 -0.00129362
4.20722e-06 0.00285781 -1.15676e-05
0.000307087 -0.0243633 -0.000843709
0.00142125 -0.0521221 -0.00390486
0.0 0.0 0.0
0.000163932 -0.0228858 -0.000929712
0.000678368 -0.0462743 -0.00384722
0.00161481 -0.0706004 -0.00915807
0.003103 -0.0960906 -0.017598
0.00533808 -0.12245 -0.0302738
0.00855975 -0.148275 -0.0485447
0.0129469 -0.170339 -0.0734257
0.018388 -0.183695 -0.104284
0.024287 -0.184062 -0.137739
0.0297714 -0.171306 -0.168842
0.0342206 -0.149568 -0.194075
0.0375005 -0.123842 -0.212676
0.0397814 -0.0974625 -0.225611
0.0413035 -0.0719126 -0.234244
0.0422652 -0.0475281 -0.239698
0.0427996 -0.0241 -0.242728
0.042981 -0.00120003 -0.243757
0.0428345 0.021673 -0.242926
0.0423398 0.0450232 -0.240121
0.0414282 0.0692916 -0.234951
0.0399734 0.0947213 -0.2267
0.0377834 0.121057 -0.214281
0.0346195 0.146972 -0.196337
0.0302946 0.169348 -0.171809
0.0248984 0.183291 -0.141206
0.019002 0.184391 -0.107766
0.0134762 0.172248 -0.0764273
0.00896524 0.15085 -0.0508444
0.00562655 0.125232 -0.0319097
0.00329914 0.098837 -0.0187103
0.00174264 0.0732281 -0.009883
0.000755336 0.0487845 -0.00428372
0.000200767 0.0253157 -0.0011386
1.79438e-06 0.00240013 -1.01798e-05
0.000130942 -0.0204615 -0.00074261
0.000606025 -0.0437747 -0.00343694
0.0 0.0 0.0
0.0 -0.0192206 -0.000792861
0.0 -0.0388635 -0.00328093
0.0 -0.0592937 -0.00781005
0.0 -0.0807016 -0.0150077
0.0 -0.102839 -0.0258176
0.0 -0.124529 -0.0413992
0.0 -0.143059 -0.0626178
0.0 -0.154276 -0.0889337
0.0 -0.154584 -0.117464
